com.samsung.shealth.exercise.weather,6188005,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
0.0,,2019-12-16 18:30:30.700,48.810917,,,Clear,,1,TWC,2019-12-16 18:46:04.855,2019-12-16 18:46:04.855,0,2.1890438,10.0,91,UTC+0200,AumAWJiKT9,4216ae27-c4b3-4940-0897-cb33c3360355,com.sec.android.app.shealth,,,,18,122b87a4-4aa2-bf91-751e-bf6cd6edb9f9,
0.0,,2019-12-29 14:47:23.700,49.363914,,,Sunny,,1,TWC,2019-12-29 15:12:28.749,2019-12-29 15:12:28.749,0,0.07645193,7.0,74,UTC+0200,AumAWJiKT9,b5b72cb3-ab59-8f7b-be95-b4fa1ed8f293,com.sec.android.app.shealth,,,,1,42f34b23-65c0-05ef-adb9-920898610f94,
,0,2019-09-11 06:33:17.214,48.805046,,WSW. 250,Sunny,0,1,TWC,2019-09-11 06:33:17.217,2019-09-11 06:33:17.217,1,2.1877816,14.0,81,UTC+0300,dNgkxZR9yp,2560f604-b7b3-4685-9736-d5fe0072f147,com.sec.android.app.shealth,km/h,0,6.0,1,7064fd6a-c9f4-460f-8b88-b7320eabaaf2,
0.0,,2020-01-01 13:58:33.140,49.214584,,,Cloudy,,1,TWC,2020-01-01 14:39:10.170,2020-01-01 14:39:10.170,0,0.47712493,6.0,96,UTC+0200,AumAWJiKT9,21e2db94-e186-1112-9dc9-cc6a1f85b261,com.sec.android.app.shealth,,,,3,49f2ba2b-7517-dd08-8cc4-22af8b640b01,
0.0,,2019-09-16 16:43:01.600,48.84223,,,Sunny,,1,TWC,2019-09-16 16:54:57.423,2019-09-16 16:54:57.423,0,2.325672,27.0,48,UTC+0300,AumAWJiKT9,3ad94d1f-42fb-e11b-4a6b-e9b275222186,com.sec.android.app.shealth,,,,1,6a0d9727-787a-ffa7-7a86-906baf181ac0,
0.0,,2020-01-06 09:01:59.010,48.89399,,,Partly Cloudy,,1,TWC,2020-01-06 09:13:45.871,2020-01-06 09:13:45.871,0,2.3541417,2.0,91,UTC+0200,AumAWJiKT9,60ba96c0-1df0-9c2e-d9a8-218458b8afb3,com.sec.android.app.shealth,,,,2,58d92a38-d3cd-aa8a-7fba-f7eba834e0aa,
0.0,,2020-01-13 10:47:15.880,48.8183,,,Cloudy,,1,TWC,2020-01-13 11:12:26.514,2020-01-13 11:12:26.514,0,2.1975143,8.0,96,UTC+0200,AumAWJiKT9,fe74f35f-1521-e1eb-620a-a2cf40dabc04,com.sec.android.app.shealth,,,,3,7f45bcd0-90da-79d3-519d-684fd7bc3c65,
0.0,,2020-01-14 19:30:40.990,48.823753,,,Cloudy,,1,TWC,2020-01-14 19:45:30.274,2020-01-14 19:45:30.274,0,2.3356407,12.0,67,UTC+0200,AumAWJiKT9,9fe8bda8-ca2a-baae-e8a4-25084a56a6b6,com.sec.android.app.shealth,,,,3,fef4638c-8a79-cdda-f154-0e07ba27c48d,
2.0,,2020-01-16 12:53:19.640,48.891544,,S,Sunny,,1,Accuweather,2020-01-16 13:06:14.144,2020-01-16 13:06:14.144,0,2.3892763,12.0,74,UTC+0200,AumAWJiKT9,e10fc6a5-ace2-e068-b176-a6151b9ec02c,com.sec.android.app.shealth,km/h,,7.0,1,069abe66-ad2a-e366-26e2-c311d9284d1c,
1.0,,2019-09-24 07:57:11.350,48.832108,,,Cloudy,,1,TWC,2019-09-24 08:14:42.525,2019-09-24 08:14:42.525,0,2.3390093,16.0,84,UTC+0300,AumAWJiKT9,0fceecb5-b6fa-21bd-a0b6-ab262fb133e5,com.sec.android.app.shealth,,,,3,3fcc4c1c-12d3-cfbf-ec9b-b92bf1e28f2e,
,0,2020-01-29 16:02:25.233,48.878735,,WSW. 250,Partly Cloudy,0,1,TWC,2020-01-29 16:02:25.235,2020-01-29 16:02:25.235,1,2.3278325,9.0,64,UTC+0200,dNgkxZR9yp,eea919fa-42fc-4b36-8b1f-993a5628b68f,com.sec.android.app.shealth,km/h,0,14.0,2,732d6812-9ed5-45c2-a45c-b66d7dab914c,
1.0,,2019-10-07 14:22:19.910,48.894012,,,Cloudy,,1,TWC,2019-10-07 14:45:38.847,2019-10-07 14:45:38.847,0,2.3539062,18.0,55,UTC+0300,AumAWJiKT9,d4d86c7f-0dd3-467e-dcee-9c3d813eea34,com.sec.android.app.shealth,,,,3,37fe302b-abe5-9749-8d35-fbb0ca4649cf,
,0,2020-02-07 12:14:22.752,48.80514,,SSE. 150,Sunny,0,1,TWC,2020-02-07 12:14:22.756,2020-02-07 12:14:22.756,1,2.189211,9.0,59,UTC+0200,dNgkxZR9yp,e19a86e7-a244-4e17-a396-31f71a7eea4c,com.sec.android.app.shealth,km/h,0,13.0,1,89c5ac8c-4178-40af-88d2-6d77f0192f70,
0.0,,2019-10-17 07:12:11.510,48.89409,,,Cloudy,,1,TWC,2019-10-17 07:24:37.635,2019-10-17 07:24:37.635,0,2.3540869,13.0,91,UTC+0300,AumAWJiKT9,f1f7c847-1504-6e22-6aa4-2bed01744a83,com.sec.android.app.shealth,,,,3,1b17ed98-87e2-eb5f-8570-f3fe5edb733f,
,0,2020-02-21 16:58:27.210,48.86191,,SW. 230,Mostly Cloudy,0,1,TWC,2020-02-21 16:58:27.214,2020-02-21 16:58:27.214,1,2.3568428,9.0,59,UTC+0200,dNgkxZR9yp,af77e844-bb0f-4659-b00e-18b1156b783c,com.sec.android.app.shealth,km/h,0,16.0,3,07ac396b-9902-4a39-8c27-5b5c6fbc3062,
1.0,,2019-10-22 14:00:59.080,48.833416,,,Cloudy,,1,TWC,2019-10-22 14:13:34.325,2019-10-22 14:13:34.325,0,2.3346734,13.0,79,UTC+0300,AumAWJiKT9,58f3ed6b-a2f2-2a5c-95be-9419939616d8,com.sec.android.app.shealth,,,,3,3b0c3088-abdd-12a1-20eb-49647fe82a87,
0.0,,2020-02-28 14:50:19.950,48.83117,,,Cloudy,,1,TWC,2020-02-28 15:03:17.944,2020-02-28 15:03:17.944,0,2.3389554,8.0,76,UTC+0200,AumAWJiKT9,b7cd0776-e6df-727c-11f6-813789821073,com.sec.android.app.shealth,,,,3,5ff20114-5727-3abc-0d1e-b59046ff149e,
1.0,,2019-11-03 11:13:52.380,48.87025,,,Cloudy,,1,TWC,2019-11-03 11:29:39.658,2019-11-03 11:29:39.658,0,2.3303916,13.0,86,UTC+0200,AumAWJiKT9,dd0aa94f-3da2-118a-527d-70aff72b4600,com.sec.android.app.shealth,,,,3,14274176-3315-c812-0f80-ab3acf4b9486,
,0,2020-03-14 11:39:29.140,31.50964,,WNW. 290,Partly Cloudy,0,1,TWC,2020-03-14 11:39:29.143,2020-03-14 11:39:29.143,1,-7.9246707,20.0,55,UTC+0200,dNgkxZR9yp,212f6187-6d28-44a3-ac42-bf985d9cb658,com.sec.android.app.shealth,km/h,0,10.0,2,30d41137-7d59-4b7e-ac49-a37e5a44c427,
0.0,,2019-11-09 20:40:25.010,48.783447,,,Rain,,1,TWC,2019-11-09 20:55:31.655,2019-11-09 20:55:31.655,0,2.220831,6.0,94,UTC+0200,AumAWJiKT9,85b50572-95f4-8f0f-6f09-3764ab0754ec,com.sec.android.app.shealth,,,,5,302895c5-7131-6f86-6a8f-bb0d58a9dbad,
2.0,,2020-04-11 09:11:51.670,48.81542,,,Sunny,,1,TWC,2020-04-11 09:59:58.985,2020-04-11 09:59:58.985,0,2.1914716,18.0,54,UTC+0300,AumAWJiKT9,cf340f35-3ee5-5893-3e3c-c144d0a4423d,com.sec.android.app.shealth,,,,1,fbf4a507-ea12-48ab-717e-c3dbffcd8a08,
1.0,,2019-11-21 13:03:05.890,48.80978,,,Sunny,,1,TWC,2019-11-21 13:20:31.362,2019-11-21 13:20:31.362,0,2.1874645,9.0,69,UTC+0200,AumAWJiKT9,d2cc72f2-0ce6-2c2c-c1fa-09f66aecc71d,com.sec.android.app.shealth,,,,1,9e733a7a-0d37-82cf-99c5-fe21d04b15a0,
0.0,,2020-05-18 17:34:44.420,48.815006,,,Clear,,1,TWC,2020-05-18 17:53:09.225,2020-05-18 17:53:09.225,0,2.1916153,12.0,74,UTC+0300,AumAWJiKT9,1b48c054-60dc-4d05-ef36-8290bff4cecb,com.sec.android.app.shealth,,,,1,740709b4-e0fd-8fd8-f581-4000ae1d02e0,
0.0,,2019-11-26 11:32:55.030,48.892273,,,Cloudy,,1,TWC,2019-11-26 11:45:32.902,2019-11-26 11:45:32.902,0,2.3521323,12.0,91,UTC+0200,AumAWJiKT9,5a1914cf-8905-9342-241c-d23c7c0c32f0,com.sec.android.app.shealth,,,,3,f310498c-c2c9-2616-30a4-49f959df5dca,
1.0,,2020-05-25 16:41:13.180,48.811104,,,Sunny,,1,TWC,2020-05-25 16:54:49.288,2020-05-25 16:54:49.288,0,2.1888509,23.0,40,UTC+0300,AumAWJiKT9,d740f585-4cca-239a-bf85-a076e87fc0ed,com.sec.android.app.shealth,,,,1,6f1e15a9-28fa-798c-fe4b-59324b924794,
,0,2020-06-08 18:24:29.337,48.81804,,N. 0,Cloudy,0,1,TWC,2020-06-08 18:24:59.342,2020-06-08 18:24:59.342,1,2.1858933,16.0,68,UTC+0300,dNgkxZR9yp,16c7226b-8a00-49d9-b374-a05bd1908b04,com.sec.android.app.shealth,km/h,0,19.0,3,14e82b4d-ecb0-44cc-8e84-f4762b121bf9,
0.0,,2019-11-28 19:30:53.610,48.813004,,,Cloudy,,1,TWC,2019-11-28 19:46:55.600,2019-11-28 19:46:55.600,0,2.1899931,10.0,85,UTC+0200,AumAWJiKT9,99391d7a-2916-4168-b73d-d0ca1bbe7599,com.sec.android.app.shealth,,,,3,c671b7d9-a06e-65c7-9938-8a8fa2ca3c6a,
6.0,,2020-06-11 13:41:43.260,48.809834,,,Sunny,,1,TWC,2020-06-11 13:59:26.012,2020-06-11 13:59:26.012,0,2.1875045,22.0,39,UTC+0300,AumAWJiKT9,0b0fddf6-c2bd-7b4a-d192-3021790c8390,com.sec.android.app.shealth,,,,1,196b4623-91d4-8b21-db4f-bf8e2d876249,
0.0,,2019-12-13 16:11:18.800,48.874416,,,Partly Cloudy,,1,TWC,2019-12-13 16:28:23.474,2019-12-13 16:28:23.474,0,2.3112917,8.0,63,UTC+0200,AumAWJiKT9,a1fb8336-f308-4d0b-7325-dc5379b1dd4e,com.sec.android.app.shealth,,,,19,136b0039-f742-2707-d0a4-49673bc8cc64,
0.0,,2019-12-17 08:05:01.110,48.810722,,,Sunny,,1,TWC,2019-12-17 08:20:01.247,2019-12-17 08:20:01.247,0,2.187574,12.0,78,UTC+0200,AumAWJiKT9,e88816e2-f042-1528-932a-92bd88417744,com.sec.android.app.shealth,,,,1,f5e5daa0-678b-8015-e63f-b29159bbd58a,
3.0,,2020-06-12 09:59:29.720,48.82265,,,Rain Shower,,1,TWC,2020-06-12 10:27:31.757,2020-06-12 10:27:31.757,0,2.2023072,16.0,89,UTC+0300,AumAWJiKT9,67fdfbf9-6e9a-c5f6-65b3-62c6f959f45c,com.sec.android.app.shealth,,,,5,2bb2a04b-4200-a633-6ac9-340a641261ed,
0.0,,2019-12-29 15:24:04.670,49.360714,,,Sunny,,1,TWC,2019-12-29 16:11:11.631,2019-12-29 16:11:11.631,0,0.06302941,6.0,77,UTC+0200,AumAWJiKT9,0e483b89-f43a-423b-12a5-f15aadd78199,com.sec.android.app.shealth,,,,1,bc0b267d-9473-b0a0-4fe8-c01805530c34,
4.0,,2020-06-14 14:28:49.710,49.14045,,,Partly Cloudy,,1,TWC,2020-06-14 14:40:38.180,2020-06-14 14:40:38.180,0,2.4678605,23.0,51,UTC+0300,AumAWJiKT9,095f6a0d-2b59-da52-f735-d7daafc42476,com.sec.android.app.shealth,,,,2,94ca404a-75ee-7988-ed45-c2f51e5f19e9,
3.0,,2020-06-21 15:16:12.970,49.21295,,,Partly Cloudy,,1,TWC,2020-06-21 15:33:36.263,2020-06-21 15:33:36.263,0,0.45227635,18.0,76,UTC+0300,AumAWJiKT9,9f73433d-97c6-25e9-ccd3-7e6c1f181c0a,com.sec.android.app.shealth,,,,2,5d0f2c1e-3385-2fac-5ad1-f2f0b4c7efac,
3.0,,2020-07-03 08:40:04.760,48.81894,,,Mostly Cloudy,,1,TWC,2020-07-03 09:01:25.568,2020-07-03 09:01:25.568,0,2.1985283,18.0,65,UTC+0300,AumAWJiKT9,a0935c50-e0e0-a713-e56f-2f01240159a1,com.sec.android.app.shealth,,,,3,4f242660-eb60-65b7-0049-b50f7d19ed2d,
7.0,,2020-07-09 12:55:37.810,48.80986,,,Sunny,,1,TWC,2020-07-09 13:13:45.886,2020-07-09 13:13:45.886,0,2.1875498,29.0,37,UTC+0300,AumAWJiKT9,e1eae7c8-8cfa-5c62-9224-9b73bc851193,com.sec.android.app.shealth,,,,1,dd1d2705-6860-8a1c-8825-75cb4b2502df,
6.0,,2020-07-26 13:12:36.620,48.812347,,,Partly Cloudy,,1,TWC,2020-07-26 13:26:13.927,2020-07-26 13:26:13.927,0,2.110445,24.0,42,UTC+0300,AumAWJiKT9,112f73e4-6a5a-0642-742e-fa7b332c0bd5,com.sec.android.app.shealth,,,,2,8267a85c-a6a0-be10-070b-f09063d767c8,
0.0,,2020-01-03 17:28:35.450,48.891403,,,Cloudy,,1,TWC,2020-01-03 17:45:05.616,2020-01-03 17:45:05.616,0,2.3517618,11.0,86,UTC+0200,AumAWJiKT9,8c2afabe-b0ad-75d1-135c-72341f241a0c,com.sec.android.app.shealth,,,,3,ee541e1e-158b-facb-681a-03c6e7767a8a,
6.0,,2020-08-21 12:53:20.500,48.878807,,,Sunny,,1,TWC,2020-08-21 13:11:48.315,2020-08-21 13:11:48.315,0,2.2600815,28.0,40,UTC+0300,AumAWJiKT9,cfb58089-d591-78b7-3177-f85d0f6f2f4d,com.sec.android.app.shealth,,,,1,60ab890e-cfe5-a96e-7410-07e63f8c4405,
0.0,,2020-01-10 10:56:54.897,48.81563,,,Cloudy,,1,TWC,2020-01-10 12:34:47.935,2020-01-10 12:34:47.935,0,2.198258,7.0,89,UTC+0200,AumAWJiKT9,d419646e-da34-95d7-c882-a58761d6a254,com.sec.android.app.shealth,,,,3,fab61b9b-ef33-4adb-f6f1-f5f63e55c6b2,
3.0,,2020-09-05 11:12:55.590,48.835552,,,Cloudy,,1,TWC,2020-09-05 11:25:12.933,2020-09-05 11:25:12.933,0,2.2803507,19.0,58,UTC+0300,AumAWJiKT9,4aefe473-cf4f-ba00-2874-1a3ae5c9797b,com.sec.android.app.shealth,,,,3,43c6ad8e-2fc8-46ed-5fb2-32388ad21725,
1.0,,2020-09-08 15:34:02.290,48.82155,,,Cloudy,,1,TWC,2020-09-08 15:47:33.756,2020-09-08 15:47:33.756,0,2.2041337,19.0,68,UTC+0300,AumAWJiKT9,2a094f68-013d-7a92-cd80-351f1e346047,com.sec.android.app.shealth,,,,3,b12db82d-cd43-b49a-d7dd-6bdf8a5d63a1,
0.0,,2020-01-13 12:23:52.550,48.809727,,,Cloudy,,1,TWC,2020-01-13 12:44:45.323,2020-01-13 12:44:45.323,0,2.1896203,8.0,95,UTC+0200,AumAWJiKT9,e28a820c-770c-0d84-07e0-09836a7c3769,com.sec.android.app.shealth,,,,3,25b056d8-05ab-44b8-676e-924d950b687d,
2.0,,2020-09-10 15:09:09.260,48.81501,,,Partly Cloudy,,1,TWC,2020-09-10 15:11:34.698,2020-09-10 15:11:34.698,0,2.1918733,26.0,51,UTC+0300,AumAWJiKT9,6a6d60e6-dbb7-ec0a-8c5d-d9a7b4b21640,com.sec.android.app.shealth,,,,2,713f248a-77e6-bd17-0d2c-f26e4da6e2ea,
0.0,,2020-01-15 08:43:13.040,48.840546,,,Sunny,,1,TWC,2020-01-15 08:57:05.106,2020-01-15 08:57:05.106,0,2.326125,9.0,71,UTC+0200,AumAWJiKT9,42d01e8c-7b59-194b-0aa4-4a62f7101f2e,com.sec.android.app.shealth,,,,1,97bd34aa-0de5-f72d-a848-bf9959701a4c,
4.0,,2020-09-15 12:52:29.410,48.815285,,,Sunny,,1,TWC,2020-09-15 12:57:31.012,2020-09-15 12:57:31.012,0,2.1909156,33.0,30,UTC+0300,AumAWJiKT9,c0bb5d08-6487-13d8-a7c9-6e3ad504f7d5,com.sec.android.app.shealth,,,,1,e3d53b25-e8a2-2d36-235f-5537c2b84aa0,
0.0,,2020-01-16 16:48:26.080,48.833332,,S,Clear,,1,Accuweather,2020-01-16 17:16:36.933,2020-01-16 17:16:36.933,0,2.3348525,13.3,61,UTC+0200,AumAWJiKT9,44d24397-5b73-652f-018b-09336c0d5045,com.sec.android.app.shealth,km/h,,7.0,18,4c22df71-a8f2-94fb-a624-8989ec0c7bc4,
3.0,,2020-09-21 10:07:16.200,48.832237,,,Sunny,,1,TWC,2020-09-21 11:08:01.727,2020-09-21 11:08:01.727,0,2.2390623,22.0,46,UTC+0300,AumAWJiKT9,625114cf-ff2d-adcd-f939-bbfe3116accb,com.sec.android.app.shealth,,,,1,91f5ae7a-9fc2-5762-3c70-45a2de358ec4,
,0,2020-01-31 00:30:09.538,48.815002,,SW. 230,Cloudy,0,1,TWC,2020-01-31 00:30:09.539,2020-01-31 00:30:09.539,1,2.191768,12.0,93,UTC+0200,dNgkxZR9yp,09345db6-16a7-4be3-8924-e54fc17e5481,com.sec.android.app.shealth,km/h,0,14.0,3,c32926be-f7a7-449d-abc1-1047223899be,
0.0,,2020-10-08 16:58:19.630,48.821133,,,Cloudy,,1,TWC,2020-10-08 17:34:37.397,2020-10-08 17:34:37.397,0,2.201889,18.0,74,UTC+0300,AumAWJiKT9,0caaa03d-ff5e-6ae0-e015-187277578cb4,com.sec.android.app.shealth,,,,3,fce475f8-1e95-29c1-62ef-ef36148780c4,
,0,2020-02-19 13:37:11.887,48.818226,,W. 260,Cloudy,0,1,TWC,2020-02-19 13:37:11.889,2020-02-19 13:37:11.889,1,2.2904415,10.0,64,UTC+0200,dNgkxZR9yp,30e0968b-efec-4bba-aac4-915df21e9fd7,com.sec.android.app.shealth,km/h,0,13.0,3,8a83ebad-259e-4115-b3d6-7a8f9978edad,
1.0,,2020-10-23 12:35:29.420,45.469086,,,Cloudy,,1,TWC,2020-10-23 13:06:10.226,2020-10-23 13:06:10.226,0,6.455362,12.0,85,UTC+0300,AumAWJiKT9,6d754988-072f-9668-244d-a683243f641e,com.sec.android.app.shealth,,,,3,6afd82d6-1bb6-47bf-019e-038249536487,
,0,2020-02-21 18:39:51.338,48.839653,,SW. 220,Clear,0,1,TWC,2020-02-21 18:39:51.341,2020-02-21 18:39:51.341,1,2.3194077,9.0,63,UTC+0200,dNgkxZR9yp,71564337-d8f0-4ae0-9b49-7c591c33e7c9,com.sec.android.app.shealth,km/h,0,11.0,18,7b456d39-657b-42c7-a1d4-3b5e1aa22f3f,
,0,2020-10-25 14:34:40.287,45.470226,,W. 270,Partly Cloudy,0,1,TWC,2020-10-25 14:34:40.291,2020-10-25 14:34:40.291,1,6.455073,14.0,54,UTC+0200,dNgkxZR9yp,6a36cab8-6e05-4533-b3da-6148fc6ef201,com.sec.android.app.shealth,km/h,0,6.0,2,ecd31cce-2952-4364-b009-175f7038bd48,
0.0,,2020-03-02 08:38:20.040,48.809933,,,Rain,,1,TWC,2020-03-02 08:55:04.310,2020-03-02 08:55:04.310,0,2.1874807,7.0,95,UTC+0200,AumAWJiKT9,18fc7e71-6430-0c64-6302-6a5ffd6dfa3f,com.sec.android.app.shealth,,,,5,69abc1f3-5f34-b7a0-47fe-da6c75d90ae0,
1.0,,2020-10-31 10:06:38.040,48.84434,,,Sunny,,1,TWC,2020-10-31 11:21:40.564,2020-10-31 11:21:40.564,0,2.0173604,14.0,79,UTC+0200,AumAWJiKT9,6a255c5d-e19b-9d03-87df-e4c331915121,com.sec.android.app.shealth,,,,1,a77558e7-0e52-6b00-93cf-cab1d1d8aa37,
,0,2020-03-15 18:55:33.692,33.579906,,NW. 320,Mostly Cloudy,0,1,TWC,2020-03-15 18:55:33.694,2020-03-15 18:55:33.694,1,-7.6570244,17.0,77,UTC+0200,dNgkxZR9yp,70daa577-0a9e-4220-a76e-cbc33476fe22,com.sec.android.app.shealth,km/h,0,13.0,3,3ec540b6-b501-4f3a-b060-2530ea6f45af,
0.0,,2020-11-12 13:56:37.800,48.812744,,,Très nuageux,,1,TWC,2020-11-12 14:10:54.946,2020-11-12 14:10:54.946,0,2.1896875,13.0,65,UTC+0200,AumAWJiKT9,9bd53f38-8ea6-9b38-f2f8-1b7a667051b0,com.sec.android.app.shealth,,,,3,29bd76bd-88ac-b754-8003-9757706157a3,
5.0,,2020-04-17 11:28:59.030,48.814964,,,Sunny,,1,TWC,2020-04-17 11:29:16.163,2020-04-17 11:29:16.163,0,2.1914225,22.0,46,UTC+0300,AumAWJiKT9,774320b0-cccc-8ec6-43df-40481109a51d,com.sec.android.app.shealth,,,,1,c1b02e40-f3bc-a910-b206-d59518d0218f,
0.0,,2020-11-17 07:57:00.180,48.8507,,,Nuageux,,1,TWC,2020-11-17 08:49:40.198,2020-11-17 08:49:40.198,0,2.282838,12.0,85,UTC+0200,AumAWJiKT9,70c644b1-6b03-6c93-c1bc-b9b8d8c51ab3,com.sec.android.app.shealth,,,,3,415b8dbe-2582-9f21-80bb-a9c46984b56d,
0.0,,2020-12-01 09:51:45.380,48.803574,,,Très nuageux,,1,TWC,2020-12-01 10:09:39.155,2020-12-01 10:09:39.155,0,2.1883037,8.0,74,UTC+0200,AumAWJiKT9,7831121f-4027-77af-1b20-663dc4707b00,com.sec.android.app.shealth,,,,3,459fc06b-9e29-ec27-655b-40aa7e939b34,
0.0,,2020-12-16 10:11:26.860,48.81151,,,Brouillard,,1,TWC,2020-12-16 10:29:28.381,2020-12-16 10:29:28.381,0,2.188575,6.0,99,UTC+0200,AumAWJiKT9,996f7247-bb03-28d2-7081-8b4c98247ec6,com.sec.android.app.shealth,,,,4,0352e2ea-1ced-ae2c-710c-e758518c4fa9,
,0,2020-12-21 11:58:24.038,49.216537,,SSO. 200,Brouillard,0,1,TWC,2020-12-21 11:58:24.040,2020-12-21 11:58:24.040,1,0.4768414,11.0,97,UTC+0200,dNgkxZR9yp,65b91df4-f34a-4820-9780-2fb353748e2b,com.sec.android.app.shealth,km/h,0,24.0,4,94777200-56f8-4304-8a10-091b19250a35,
0.0,,2021-01-01 14:42:55.190,48.816273,,,Peu nuageux,,1,TWC,2021-01-01 14:59:03.311,2021-01-01 14:59:03.311,0,2.1869712,4.0,70,UTC+0200,AumAWJiKT9,6aaaa49c-27df-e900-2b9f-2435d15dffa9,com.sec.android.app.shealth,,,,2,b82f1576-dab2-a8e8-c4cd-adfd723acf1e,
0.0,,2021-01-16 11:46:05.700,48.860035,,,Neige,,1,TWC,2021-01-16 11:58:32.200,2021-01-16 11:58:32.200,0,2.3526013,1.0,88,UTC+0200,AumAWJiKT9,c8aad30c-5b85-c83d-be88-c508fc5587af,com.sec.android.app.shealth,,,,12,9fdda01b-4532-94d8-167a-744312728cad,
0.0,,2021-02-16 15:45:55.100,45.469147,,,Ensoleillé,,1,TWC,2021-02-16 16:08:36.854,2021-02-16 16:08:36.854,0,6.4496956,9.0,57,UTC+0200,AumAWJiKT9,c9bc8c85-900b-47c9-4e64-4ac453c4065a,com.sec.android.app.shealth,,,,1,45da6df5-059d-99bb-cc5e-c82870a7a2c9,
,0,2021-02-21 18:17:34.363,49.216534,,ESE. 110,Ciel dégagé,0,1,TWC,2021-02-21 18:17:59.129,2021-02-21 18:17:59.129,1,0.4768545,12.0,67,UTC+0200,dNgkxZR9yp,568e2e79-e899-49e2-8dc0-111ede48e59a,com.sec.android.app.shealth,km/h,0,11.0,18,cda9508a-04dc-44b2-8d21-5d7f4afa3808,
1.0,,2021-02-27 09:30:28.760,48.785107,,,Ensoleillé,,1,TWC,2021-02-27 09:51:49.054,2021-02-27 09:51:49.054,0,2.2054904,7.0,70,UTC+0200,AumAWJiKT9,f2e25bb6-2549-e73d-9278-bd32998f9066,com.sec.android.app.shealth,,,,1,63e8f0cd-0e05-2729-827b-47faf71355cd,
1.0,,2021-03-07 08:51:09.730,48.816525,,,Ensoleillé,,1,TWC,2021-03-07 09:13:42.615,2021-03-07 09:13:42.615,0,2.186572,3.0,63,UTC+0200,AumAWJiKT9,8fd1c08f-dd37-63e9-379c-6939df87d565,com.sec.android.app.shealth,,,,1,ef990109-c8fe-e28f-0933-abbfa958a138,
2.0,,2020-05-19 16:47:06.640,48.817436,,,Partly Cloudy,,1,TWC,2020-05-19 17:28:08.443,2020-05-19 17:28:08.443,0,2.1852775,24.0,47,UTC+0300,AumAWJiKT9,de75f7be-4a0e-a41a-52bb-ccb2c8962199,com.sec.android.app.shealth,,,,2,b2734913-777c-578f-846e-b5bec3f15ff9,
1.0,,2020-05-25 17:12:35.150,48.80931,,,Sunny,,1,TWC,2020-05-25 17:30:25.503,2020-05-25 17:30:25.503,0,2.1875088,22.0,40,UTC+0300,AumAWJiKT9,bcc3073f-6b50-eb63-0e0f-9cdd94ea96e7,com.sec.android.app.shealth,,,,1,576ef242-d6d1-b72c-3dc5-0da5a53ab7b7,
2.0,,2021-03-08 12:38:38.560,48.81083,,,Ensoleillé,,1,TWC,2021-03-08 12:53:52.205,2021-03-08 12:53:52.205,0,2.1877048,7.0,46,UTC+0200,AumAWJiKT9,b7efad40-8bbc-49b5-567e-c7c813657c63,com.sec.android.app.shealth,,,,1,0735bbf2-4a21-5d89-76a2-57cd876b92ea,
0.0,,2021-03-13 17:30:51.460,49.21516,,,Très nuageux,,1,TWC,2021-03-13 18:05:33.266,2021-03-13 18:05:33.266,0,0.46284938,5.0,86,UTC+0200,AumAWJiKT9,d7baaccb-6ff2-e9ea-f0f8-b059d26de631,com.sec.android.app.shealth,,,,2,91929523-d32d-b10e-14b3-061b6c47735f,
,0,2021-03-20 18:30:45.963,48.815014,,N. 10,Ciel dégagé,0,1,TWC,2021-03-20 18:30:45.965,2021-03-20 18:30:45.965,1,2.1917229,7.0,60,UTC+0200,dNgkxZR9yp,5686ab39-1da4-41d7-960a-7f65cb1683a2,com.sec.android.app.shealth,km/h,0,11.0,18,6085e442-e9d4-4dae-b846-eecd1adbb87f,
,0,2021-03-29 11:59:02.487,48.807465,,S. 190,Ensoleillé,0,1,TWC,2021-03-29 11:59:02.491,2021-03-29 11:59:02.491,1,2.1866798,19.0,34,UTC+0300,dNgkxZR9yp,d9c12391-fe0a-433d-9d80-78f8bc4d8ac1,com.sec.android.app.shealth,km/h,0,10.0,1,5276ee09-81aa-4e16-b950-827d8d64abec,
,0,2021-04-06 11:36:25.589,48.835438,,ONO. 300,Averses dans le voisinage,0,1,TWC,2021-04-06 11:36:25.592,2021-04-06 11:36:25.592,1,2.3644063,6.0,43,UTC+0300,dNgkxZR9yp,6df97e0d-74c4-4e44-b9be-a6734550358a,com.sec.android.app.shealth,km/h,0,16.0,3,dcc21408-a49b-493c-9523-5bed1ae0bd54,
,0,2021-04-17 11:11:53.202,48.861595,,N. 10,Peu nuageux,0,1,TWC,2021-04-17 11:11:53.207,2021-04-17 11:11:53.207,1,2.3575656,13.0,49,UTC+0300,dNgkxZR9yp,2770b859-761e-4072-80bd-3a5229c56de6,com.sec.android.app.shealth,km/h,0,16.0,2,d338fa6a-bde7-4286-81d5-5a9f3ab14e61,
