com.samsung.shealth.tracker.pedometer_day_summary,6188005,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
13212,ce1860b2-3bdb-429e-b940-7ff64c9ce91f.binning_data.json,6749045,6000,858,2019-06-30 22:08:09.289,com.sec.android.app.shealth,2019-06-30 07:30:38.538,,5.8481765,9962.102,526.019,12354,AumAWJiKT9,com.sec.android.app.shealth,0,ce1860b2-3bdb-429e-b940-7ff64c9ce91f.achievement.json,ce1860b2-3bdb-429e-b940-7ff64c9ce91f,1561852800000,
7634,c42098c6-a043-4295-8805-9bc839f61b66.binning_data.json,3788982,6000,149,2019-06-28 22:00:01.148,com.sec.android.app.shealth,2019-06-28 22:00:01.148,,2.6946156,6054.4634,278.56277,7485,dNgkxZR9yp,com.sec.android.app.shealth,0,c42098c6-a043-4295-8805-9bc839f61b66.achievement.json,c42098c6-a043-4295-8805-9bc839f61b66,1561680000000,
9907,f9f5275e-21b4-4396-8a3e-d9d8b6eb6d7c.binning_data.json,5134893,6000,152,2019-07-08 00:55:02.879,com.sec.android.app.shealth,2019-07-06 22:30:38.634,,6.9444447,7193.299,367.603,9755,AumAWJiKT9,com.sec.android.app.shealth,0,f9f5275e-21b4-4396-8a3e-d9d8b6eb6d7c.achievement.json,f9f5275e-21b4-4396-8a3e-d9d8b6eb6d7c,1562457600000,
15058,49eab6a8-4241-4f9c-ba92-5d6fa939399a.binning_data.json,7299688,6000,311,2019-07-03 06:45:33.175,com.sec.android.app.shealth,2019-07-02 05:35:16.954,,4.75,11308.604,594.41,14747,AumAWJiKT9,com.sec.android.app.shealth,0,49eab6a8-4241-4f9c-ba92-5d6fa939399a.achievement.json,49eab6a8-4241-4f9c-ba92-5d6fa939399a,1562025600000,
3024,a6f2350c-6fb1-4ade-9fd3-c13710f81f32.binning_data.json,1527006,6000,28,2019-06-30 22:00:01.214,com.sec.android.app.shealth,2019-06-30 22:00:01.214,,2.8849926,2383.6565,110.75167,2996,dNgkxZR9yp,com.sec.android.app.shealth,0,a6f2350c-6fb1-4ade-9fd3-c13710f81f32.achievement.json,a6f2350c-6fb1-4ade-9fd3-c13710f81f32,1561852800000,
14886,4e435af8-9fc0-41ba-a3b6-aad89f08ba8f.binning_data.json,7327238,6000,381,2019-07-02 22:00:01.915,com.sec.android.app.shealth,2019-07-02 22:00:01.915,,5.2083335,11934.687,548.5294,14505,dNgkxZR9yp,com.sec.android.app.shealth,0,4e435af8-9fc0-41ba-a3b6-aad89f08ba8f.achievement.json,4e435af8-9fc0-41ba-a3b6-aad89f08ba8f,1562025600000,
6749,83da1771-fe1a-4ac1-846b-99201a81b723.binning_data.json,3502334,6000,195,2019-07-03 19:13:08.167,com.sec.android.app.shealth,2019-07-03 06:45:33.102,,6.305555,4907.646,263.59796,6554,AumAWJiKT9,com.sec.android.app.shealth,0,83da1771-fe1a-4ac1-846b-99201a81b723.achievement.json,83da1771-fe1a-4ac1-846b-99201a81b723,1562112000000,
7925,6e4fd0bf-8468-4166-ac5b-0f9f92d7c360.binning_data.json,3875218,6000,232,2019-07-01 22:00:00.820,com.sec.android.app.shealth,2019-07-01 22:00:00.820,,3.3046303,6340.1543,292.88748,7693,dNgkxZR9yp,com.sec.android.app.shealth,0,6e4fd0bf-8468-4166-ac5b-0f9f92d7c360.achievement.json,6e4fd0bf-8468-4166-ac5b-0f9f92d7c360,1561939200000,
9688,b5f64dfa-9f91-4668-9832-07e6e1abbbc4.binning_data.json,4893352,6000,136,2019-07-05 21:15:06.635,com.sec.android.app.shealth,2019-07-04 22:28:48.580,,2.5277774,7089.978,380.571,9552,AumAWJiKT9,com.sec.android.app.shealth,0,b5f64dfa-9f91-4668-9832-07e6e1abbbc4.achievement.json,b5f64dfa-9f91-4668-9832-07e6e1abbbc4,1562284800000,
4944,e7b2285b-00d7-4196-9afa-3d05ddbfc646.binning_data.json,2502144,6000,590,2019-07-10 22:35:09.517,com.sec.android.app.shealth,2019-07-10 11:14:41.302,,6.416666,3559.688,207.002,4354,AumAWJiKT9,com.sec.android.app.shealth,0,e7b2285b-00d7-4196-9afa-3d05ddbfc646.achievement.json,e7b2285b-00d7-4196-9afa-3d05ddbfc646,1562716800000,
11208,747c69f7-a91d-4725-9d46-414107555f43.binning_data.json,5331983,6000,517,2019-07-04 22:00:01.691,com.sec.android.app.shealth,2019-07-04 22:00:01.691,,4.1626854,9094.148,422.8031,10691,dNgkxZR9yp,com.sec.android.app.shealth,0,747c69f7-a91d-4725-9d46-414107555f43.achievement.json,747c69f7-a91d-4725-9d46-414107555f43,1562198400000,
3018,e547d56c-6cd9-490a-b8dd-9e18e02b1eff.binning_data.json,1568278,6000,18,2019-07-03 22:00:00.714,com.sec.android.app.shealth,2019-07-03 22:00:00.714,,3.069746,2366.1543,109.213806,3000,dNgkxZR9yp,com.sec.android.app.shealth,0,e547d56c-6cd9-490a-b8dd-9e18e02b1eff.achievement.json,e547d56c-6cd9-490a-b8dd-9e18e02b1eff,1562112000000,
8179,8fdc4b8f-86d6-4b29-b2be-1771e745543d.binning_data.json,4069816,6000,131,2019-07-05 22:03:06.241,com.sec.android.app.shealth,2019-07-04 22:00:01.767,,4.822014,6438.331,296.8665,8048,dNgkxZR9yp,com.sec.android.app.shealth,0,8fdc4b8f-86d6-4b29-b2be-1771e745543d.achievement.json,8fdc4b8f-86d6-4b29-b2be-1771e745543d,1562284800000,
10073,839bd80e-377d-4b63-9bbb-99d09ce853af.binning_data.json,5169030,6000,325,2019-07-06 22:30:38.684,com.sec.android.app.shealth,2019-07-06 00:40:54.466,,6.9444447,7357.134,384.08,9748,AumAWJiKT9,com.sec.android.app.shealth,0,839bd80e-377d-4b63-9bbb-99d09ce853af.achievement.json,839bd80e-377d-4b63-9bbb-99d09ce853af,1562371200000,
1768,3e047e18-d133-46af-b1e5-9ea078493a02.binning_data.json,776067,6000,89,2019-07-15 08:00:54.697,com.sec.android.app.shealth,2019-07-13 06:21:36.198,,6.8563004,1298.998,77.211,1679,AumAWJiKT9,com.sec.android.app.shealth,0,3e047e18-d133-46af-b1e5-9ea078493a02.achievement.json,3e047e18-d133-46af-b1e5-9ea078493a02,1562976000000,
387,030a20df-2182-4dd0-a0ea-a73812bf4510.binning_data.json,216966,6000,0,2019-07-07 22:00:02.240,com.sec.android.app.shealth,2019-07-07 22:00:02.240,,1.8835813,299.54846,13.9900055,387,dNgkxZR9yp,com.sec.android.app.shealth,0,030a20df-2182-4dd0-a0ea-a73812bf4510.achievement.json,030a20df-2182-4dd0-a0ea-a73812bf4510,1562457600000,
4671,ba21f8ab-fe17-4b75-bc8c-c691e4696133.binning_data.json,2343019,6000,93,2019-07-06 22:00:02.046,com.sec.android.app.shealth,2019-07-06 22:00:02.046,,3.2608466,3718.8848,172.72697,4578,dNgkxZR9yp,com.sec.android.app.shealth,0,ba21f8ab-fe17-4b75-bc8c-c691e4696133.achievement.json,ba21f8ab-fe17-4b75-bc8c-c691e4696133,1562371200000,
8747,eba12fe2-d544-44fd-9a6e-85f9fa128c8f.binning_data.json,4370950,6000,168,2019-07-08 22:00:00.816,com.sec.android.app.shealth,2019-07-08 22:00:00.816,,2.6010513,6934.4297,317.82834,8579,dNgkxZR9yp,com.sec.android.app.shealth,0,eba12fe2-d544-44fd-9a6e-85f9fa128c8f.achievement.json,eba12fe2-d544-44fd-9a6e-85f9fa128c8f,1562544000000,
9811,68da0760-5e2b-4138-b71b-a6529cd0be6d.binning_data.json,4760792,6000,232,2019-07-08 23:55:05.850,com.sec.android.app.shealth,2019-07-08 04:51:40.676,,3.6944444,7362.264,390.381,9579,AumAWJiKT9,com.sec.android.app.shealth,0,68da0760-5e2b-4138-b71b-a6529cd0be6d.achievement.json,68da0760-5e2b-4138-b71b-a6529cd0be6d,1562544000000,
10783,3d1f7b87-97cc-4873-b777-d46a797efea0.binning_data.json,5170438,6000,213,2019-07-10 11:14:41.279,com.sec.android.app.shealth,2019-07-09 05:43:12.391,,6.9444447,8282.649,424.963,10570,AumAWJiKT9,com.sec.android.app.shealth,0,3d1f7b87-97cc-4873-b777-d46a797efea0.achievement.json,3d1f7b87-97cc-4873-b777-d46a797efea0,1562630400000,
8733,70dc99e8-5cf8-461c-a41b-57877452259a.binning_data.json,4398207,6000,155,2019-07-16 22:00:02.657,com.sec.android.app.shealth,2019-07-16 22:00:02.657,,3.7104855,6888.5864,317.3014,8578,dNgkxZR9yp,com.sec.android.app.shealth,0,70dc99e8-5cf8-461c-a41b-57877452259a.achievement.json,70dc99e8-5cf8-461c-a41b-57877452259a,1563235200000,
10123,1fe71495-e3a9-41dd-835d-271309053577.binning_data.json,4875758,6000,221,2019-07-09 22:48:50.457,com.sec.android.app.shealth,2019-07-09 22:48:50.457,,2.0487142,8082.621,368.7016,9902,dNgkxZR9yp,com.sec.android.app.shealth,0,1fe71495-e3a9-41dd-835d-271309053577.achievement.json,1fe71495-e3a9-41dd-835d-271309053577,1562630400000,
7467,15503d21-d883-42f5-8660-f45d5f6b52fa.binning_data.json,3652220,6000,45,2019-07-11 22:00:01.926,com.sec.android.app.shealth,2019-07-11 22:00:01.926,,3.0913718,5913.933,267.92596,7422,dNgkxZR9yp,com.sec.android.app.shealth,0,15503d21-d883-42f5-8660-f45d5f6b52fa.achievement.json,15503d21-d883-42f5-8660-f45d5f6b52fa,1562803200000,
756,0b43e3a8-4e9d-4256-8980-264ea785b9dd.binning_data.json,403757,6000,0,2019-07-19 22:00:00.959,com.sec.android.app.shealth,2019-07-19 22:00:00.959,,2.2019706,593.341,26.746529,756,dNgkxZR9yp,com.sec.android.app.shealth,0,0b43e3a8-4e9d-4256-8980-264ea785b9dd.achievement.json,0b43e3a8-4e9d-4256-8980-264ea785b9dd,1563494400000,
9934,43e27401-e6b0-45b8-8b95-30f3a4ee9c5e.binning_data.json,4923485,6000,462,2019-07-11 23:01:28.287,com.sec.android.app.shealth,2019-07-11 02:30:09.162,,6.5,7321.104,406.21225,9472,AumAWJiKT9,com.sec.android.app.shealth,0,43e27401-e6b0-45b8-8b95-30f3a4ee9c5e.achievement.json,43e27401-e6b0-45b8-8b95-30f3a4ee9c5e,1562803200000,
9325,9c03ce3f-8003-48a1-af59-4063072bdb74.binning_data.json,4564608,6000,286,2019-07-13 06:21:36.245,com.sec.android.app.shealth,2019-07-12 05:34:59.347,,6.9444447,7078.4,370.15176,9039,AumAWJiKT9,com.sec.android.app.shealth,0,9c03ce3f-8003-48a1-af59-4063072bdb74.achievement.json,9c03ce3f-8003-48a1-af59-4063072bdb74,1562889600000,
3179,dc636922-1694-4e9c-9bcc-391062961118.binning_data.json,1687577,6000,18,2019-07-10 22:00:01.279,com.sec.android.app.shealth,2019-07-10 22:00:01.279,,2.1086156,2459.9753,113.932884,3161,dNgkxZR9yp,com.sec.android.app.shealth,0,dc636922-1694-4e9c-9bcc-391062961118.achievement.json,dc636922-1694-4e9c-9bcc-391062961118,1562716800000,
1172,9ac1e9ab-9b2f-43cf-be99-a7db6a709749.binning_data.json,569784,6000,68,2019-07-16 00:17:11.079,com.sec.android.app.shealth,2019-07-15 08:00:54.692,,6.9444447,887.58,46.43,1104,AumAWJiKT9,com.sec.android.app.shealth,0,9ac1e9ab-9b2f-43cf-be99-a7db6a709749.achievement.json,9ac1e9ab-9b2f-43cf-be99-a7db6a709749,1563148800000,
7869,1fbf8c69-609c-4d82-aa38-75ca4eaf3222.binning_data.json,3885719,6000,165,2019-07-12 22:44:34.337,com.sec.android.app.shealth,2019-07-12 22:44:34.337,,2.2564354,6260.9478,286.9323,7704,dNgkxZR9yp,com.sec.android.app.shealth,0,1fbf8c69-609c-4d82-aa38-75ca4eaf3222.achievement.json,1fbf8c69-609c-4d82-aa38-75ca4eaf3222,1562889600000,
401,3249cd8d-147d-4858-8b01-0b9e7458435d.binning_data.json,210089,6000,16,2019-07-15 22:00:02.283,com.sec.android.app.shealth,2019-07-15 22:00:02.283,,2.7063153,326.10226,15.847776,385,dNgkxZR9yp,com.sec.android.app.shealth,0,3249cd8d-147d-4858-8b01-0b9e7458435d.achievement.json,3249cd8d-147d-4858-8b01-0b9e7458435d,1563148800000,
4968,088f6cf4-e757-43c2-a664-ebf5aa2c108e.binning_data.json,2347615,6000,850,2019-07-14 22:00:01.955,com.sec.android.app.shealth,2019-07-14 22:00:01.955,,3.640276,4318.7593,219.14122,4118,dNgkxZR9yp,com.sec.android.app.shealth,0,088f6cf4-e757-43c2-a664-ebf5aa2c108e.achievement.json,088f6cf4-e757-43c2-a664-ebf5aa2c108e,1563062400000,
13427,182a4c1b-cacd-4046-91e5-c9143c78336e.binning_data.json,7187944,6000,2,2019-07-22 22:00:01.037,com.sec.android.app.shealth,2019-07-22 22:00:01.037,,4.70551,10330.173,478.73227,13425,dNgkxZR9yp,com.sec.android.app.shealth,0,182a4c1b-cacd-4046-91e5-c9143c78336e.achievement.json,182a4c1b-cacd-4046-91e5-c9143c78336e,1563753600000,
1750,b406218f-a19d-4274-b07e-3c8499930cee.binning_data.json,826137,6000,14,2019-07-13 22:00:00.806,com.sec.android.app.shealth,2019-07-13 22:00:00.806,,3.5052233,1401.1582,63.005096,1736,dNgkxZR9yp,com.sec.android.app.shealth,0,b406218f-a19d-4274-b07e-3c8499930cee.achievement.json,b406218f-a19d-4274-b07e-3c8499930cee,1562976000000,
3711,ae062e2c-8a9c-4c43-aa38-f743ba4da026.binning_data.json,1879604,6000,330,2019-07-19 00:43:32.205,com.sec.android.app.shealth,2019-07-18 02:00:04.794,,3.2767067,2711.721,145.86,3381,AumAWJiKT9,com.sec.android.app.shealth,0,ae062e2c-8a9c-4c43-aa38-f743ba4da026.achievement.json,ae062e2c-8a9c-4c43-aa38-f743ba4da026,1563408000000,
9620,293c83b5-59e8-436d-ae50-3e392bbd1cbc.binning_data.json,4636516,6000,201,2019-07-17 00:15:50.151,com.sec.android.app.shealth,2019-07-16 02:55:12.403,,6.5833335,7002.417,381.95,9419,AumAWJiKT9,com.sec.android.app.shealth,0,293c83b5-59e8-436d-ae50-3e392bbd1cbc.achievement.json,293c83b5-59e8-436d-ae50-3e392bbd1cbc,1563235200000,
550,39cd4148-6365-42f5-8865-a253307967d0.binning_data.json,298272,6000,0,2019-07-17 22:00:02.096,com.sec.android.app.shealth,2019-07-17 22:00:02.096,,2.020047,419.67328,19.673786,550,dNgkxZR9yp,com.sec.android.app.shealth,0,39cd4148-6365-42f5-8865-a253307967d0.achievement.json,39cd4148-6365-42f5-8865-a253307967d0,1563321600000,
401,00a6d1d6-6b6a-41c4-9ddb-a3beae323e18.binning_data.json,206502,6000,0,2019-07-18 22:00:02.280,com.sec.android.app.shealth,2019-07-18 22:00:02.280,,1.6855087,309.27197,14.277153,401,dNgkxZR9yp,com.sec.android.app.shealth,0,00a6d1d6-6b6a-41c4-9ddb-a3beae323e18.achievement.json,00a6d1d6-6b6a-41c4-9ddb-a3beae323e18,1563408000000,
3095,68fc4123-8d73-4063-b819-b3b3d47b552d.binning_data.json,1631909,6000,37,2019-07-18 02:00:04.814,com.sec.android.app.shealth,2019-07-17 07:40:51.884,,2.2222223,2218.089,114.73,3058,AumAWJiKT9,com.sec.android.app.shealth,0,68fc4123-8d73-4063-b819-b3b3d47b552d.achievement.json,68fc4123-8d73-4063-b819-b3b3d47b552d,1563321600000,
9909,fa2bcfa2-a342-452c-8487-0f23f5426ee2.binning_data.json,5474272,6000,118,2019-07-22 00:10:41.881,com.sec.android.app.shealth,2019-07-21 03:02:33.982,,3.543611,6809.774,360.81116,9791,AumAWJiKT9,com.sec.android.app.shealth,0,fa2bcfa2-a342-452c-8487-0f23f5426ee2.achievement.json,fa2bcfa2-a342-452c-8487-0f23f5426ee2,1563667200000,
1660,7f652969-5629-4e1c-9956-bc1dfc0200a0.binning_data.json,867988,6000,0,2019-07-20 22:00:00.699,com.sec.android.app.shealth,2019-07-20 22:00:00.699,,2.5527933,1288.8579,58.961487,1660,dNgkxZR9yp,com.sec.android.app.shealth,0,7f652969-5629-4e1c-9956-bc1dfc0200a0.achievement.json,7f652969-5629-4e1c-9956-bc1dfc0200a0,1563580800000,
4241,09b5d798-d994-4d08-96a7-a54a27064787.binning_data.json,2204138,6000,0,2019-07-25 22:00:00.850,com.sec.android.app.shealth,2019-07-25 22:00:00.850,,1.9211615,3269.626,150.47801,4241,dNgkxZR9yp,com.sec.android.app.shealth,0,09b5d798-d994-4d08-96a7-a54a27064787.achievement.json,09b5d798-d994-4d08-96a7-a54a27064787,1564012800000,
6781,cfb0b8f5-9848-4a84-9a25-772f113f10f2.binning_data.json,3521385,6000,186,2019-07-19 21:45:58.887,com.sec.android.app.shealth,2019-07-19 03:35:05.686,,6.9444447,4880.209,262.3636,6595,AumAWJiKT9,com.sec.android.app.shealth,0,cfb0b8f5-9848-4a84-9a25-772f113f10f2.achievement.json,cfb0b8f5-9848-4a84-9a25-772f113f10f2,1563494400000,
5320,d2cfee65-b958-4251-b45e-835caa8c4142.binning_data.json,2904148,6000,1,2019-07-21 22:00:01.645,com.sec.android.app.shealth,2019-07-21 22:00:01.645,,2.6059642,4080.8672,190.60585,5319,dNgkxZR9yp,com.sec.android.app.shealth,0,d2cfee65-b958-4251-b45e-835caa8c4142.achievement.json,d2cfee65-b958-4251-b45e-835caa8c4142,1563667200000,
2007,974099ca-4b6a-4140-b92e-7e770724e3fd.binning_data.json,963460,6000,76,2019-07-23 22:00:02.572,com.sec.android.app.shealth,2019-07-23 22:00:02.572,,2.5207393,1608.9602,74.7104,1931,dNgkxZR9yp,com.sec.android.app.shealth,0,974099ca-4b6a-4140-b92e-7e770724e3fd.achievement.json,974099ca-4b6a-4140-b92e-7e770724e3fd,1563840000000,
17382,01d51e83-1902-444c-9986-c1b38f152fdd.binning_data.json,8535200,6000,51,2019-07-23 13:44:14.406,com.sec.android.app.shealth,2019-07-22 00:10:41.836,,6.0,11362.357,710.3085,17331,AumAWJiKT9,com.sec.android.app.shealth,0,01d51e83-1902-444c-9986-c1b38f152fdd.achievement.json,01d51e83-1902-444c-9986-c1b38f152fdd,1563753600000,
1120,d101faf8-3c4e-499c-af1d-8ff5d6abd816.binning_data.json,563110,6000,7,2019-07-28 22:00:00.921,com.sec.android.app.shealth,2019-07-28 12:20:44.396,,3.4356346,888.2618,40.244015,1113,dNgkxZR9yp,com.sec.android.app.shealth,0,d101faf8-3c4e-499c-af1d-8ff5d6abd816.achievement.json,d101faf8-3c4e-499c-af1d-8ff5d6abd816,1564272000000,
5050,b2ebe517-a1c0-461c-95ba-a5dd379b236b.binning_data.json,2638733,6000,61,2019-07-21 00:55:13.584,com.sec.android.app.shealth,2019-07-20 03:40:39.359,,6.9444447,3545.4668,191.13718,4989,AumAWJiKT9,com.sec.android.app.shealth,0,b2ebe517-a1c0-461c-95ba-a5dd379b236b.achievement.json,b2ebe517-a1c0-461c-95ba-a5dd379b236b,1563580800000,
7048,c4be2047-8ad9-4867-874f-1a3390ca7b10.binning_data.json,3654839,6000,44,2019-07-24 22:00:02.095,com.sec.android.app.shealth,2019-07-24 22:00:02.095,,2.4225154,5495.23,253.77596,7004,dNgkxZR9yp,com.sec.android.app.shealth,0,c4be2047-8ad9-4867-874f-1a3390ca7b10.achievement.json,c4be2047-8ad9-4867-874f-1a3390ca7b10,1563926400000,
8556,b3f2cd6a-bc92-4065-a532-f7a08d3bb36b.binning_data.json,4404248,6000,33,2019-07-24 22:35:21.232,com.sec.android.app.shealth,2019-07-24 07:06:00.136,,2.3888886,5478.8403,340.5318,8523,AumAWJiKT9,com.sec.android.app.shealth,0,b3f2cd6a-bc92-4065-a532-f7a08d3bb36b.achievement.json,b3f2cd6a-bc92-4065-a532-f7a08d3bb36b,1563926400000,
3555,edb03da6-db62-46ae-8cbc-16c3f090268c.binning_data.json,1828839,6000,0,2019-07-26 22:00:00.909,com.sec.android.app.shealth,2019-07-26 22:00:00.909,,4.0879216,2770.5264,127.373795,3555,dNgkxZR9yp,com.sec.android.app.shealth,0,edb03da6-db62-46ae-8cbc-16c3f090268c.achievement.json,edb03da6-db62-46ae-8cbc-16c3f090268c,1564099200000,
5161,faffede2-a416-4145-9e9a-6c1bd890481f.binning_data.json,2673546,6000,4,2019-07-25 22:55:26.051,com.sec.android.app.shealth,2019-07-25 03:15:13.731,,2.3888886,3796.876,201.729,5157,AumAWJiKT9,com.sec.android.app.shealth,0,faffede2-a416-4145-9e9a-6c1bd890481f.achievement.json,faffede2-a416-4145-9e9a-6c1bd890481f,1564012800000,
4878,922c143a-3562-474f-8310-5749592368fe.binning_data.json,2451895,6000,87,2019-07-27 22:00:01.089,com.sec.android.app.shealth,2019-07-27 22:00:01.089,,3.9570565,3882.175,179.27011,4791,dNgkxZR9yp,com.sec.android.app.shealth,0,922c143a-3562-474f-8310-5749592368fe.achievement.json,922c143a-3562-474f-8310-5749592368fe,1564185600000,
6099,48d204c4-f8ba-4f59-9477-8f3864b63e36.binning_data.json,3304035,6000,40,2019-07-31 23:56:42.216,com.sec.android.app.shealth,2019-07-31 23:56:42.216,,3.9586532,4695.1343,221.7397,6059,dNgkxZR9yp,com.sec.android.app.shealth,0,48d204c4-f8ba-4f59-9477-8f3864b63e36.achievement.json,48d204c4-f8ba-4f59-9477-8f3864b63e36,1564531200000,
3849,00f4679b-1dec-4221-968b-77c8b3231e0f.binning_data.json,1967739,6000,82,2019-07-23 23:55:05.745,com.sec.android.app.shealth,2019-07-23 13:44:14.377,,2.6666665,2842.889,148.66,3767,AumAWJiKT9,com.sec.android.app.shealth,0,00f4679b-1dec-4221-968b-77c8b3231e0f.achievement.json,00f4679b-1dec-4221-968b-77c8b3231e0f,1563840000000,
7651,3a4b9413-1c50-40b5-8cba-7bb91e66a8ba.binning_data.json,4001748,6000,554,2019-07-27 22:40:31.433,com.sec.android.app.shealth,2019-07-27 05:13:31.305,,6.7777777,5976.779,328.0607,7097,AumAWJiKT9,com.sec.android.app.shealth,0,3a4b9413-1c50-40b5-8cba-7bb91e66a8ba.achievement.json,3a4b9413-1c50-40b5-8cba-7bb91e66a8ba,1564185600000,
1651,05052dba-705c-44f3-8878-cfc8d1cd8100.binning_data.json,901582,6000,0,2019-07-29 22:00:00.768,com.sec.android.app.shealth,2019-07-29 22:00:00.768,,2.062891,1263.0868,58.858276,1651,dNgkxZR9yp,com.sec.android.app.shealth,0,05052dba-705c-44f3-8878-cfc8d1cd8100.achievement.json,05052dba-705c-44f3-8878-cfc8d1cd8100,1564358400000,
8934,5e92a5f9-8df2-40d0-8530-dbe4d4c92f26.binning_data.json,4358453,6000,76,2019-08-03 22:00:02.032,com.sec.android.app.shealth,2019-08-03 22:00:02.032,,3.22345,7078.9424,321.42438,8858,dNgkxZR9yp,com.sec.android.app.shealth,0,5e92a5f9-8df2-40d0-8530-dbe4d4c92f26.achievement.json,5e92a5f9-8df2-40d0-8530-dbe4d4c92f26,1564790400000,
4381,ba7e0d05-e7e9-4da0-ae80-1274a49b53c5.binning_data.json,2405415,6000,10,2019-07-30 22:00:00.666,com.sec.android.app.shealth,2019-07-30 22:00:00.666,,2.0681198,3377.325,156.92169,4371,dNgkxZR9yp,com.sec.android.app.shealth,0,ba7e0d05-e7e9-4da0-ae80-1274a49b53c5.achievement.json,ba7e0d05-e7e9-4da0-ae80-1274a49b53c5,1564444800000,
6571,73e04836-3cbd-4c29-a52b-e5bb57d9e956.binning_data.json,3286326,6000,61,2019-07-30 22:55:31.883,com.sec.android.app.shealth,2019-07-30 04:32:03.316,,2.3611112,4251.782,251.49475,6510,AumAWJiKT9,com.sec.android.app.shealth,0,73e04836-3cbd-4c29-a52b-e5bb57d9e956.achievement.json,73e04836-3cbd-4c29-a52b-e5bb57d9e956,1564444800000,
19051,0d17a4de-c61d-4944-a08f-8f9d739faa6c.binning_data.json,9444737,6000,2373,2019-07-28 22:55:25.912,com.sec.android.app.shealth,2019-07-27 22:40:31.368,,6.9444447,14412.623,782.589,16678,AumAWJiKT9,com.sec.android.app.shealth,0,0d17a4de-c61d-4944-a08f-8f9d739faa6c.achievement.json,0d17a4de-c61d-4944-a08f-8f9d739faa6c,1564272000000,
1955,c9872c33-b919-4dc6-a05c-9bae07f81756.binning_data.json,1017740,6000,19,2019-08-01 22:00:00.900,com.sec.android.app.shealth,2019-08-01 22:00:00.900,,1.9861186,1531.8374,71.20592,1936,dNgkxZR9yp,com.sec.android.app.shealth,0,c9872c33-b919-4dc6-a05c-9bae07f81756.achievement.json,c9872c33-b919-4dc6-a05c-9bae07f81756,1564617600000,
6856,0d0b455c-df0e-4d85-9943-998f1e25f244.binning_data.json,3629401,6000,11,2019-07-26 21:56:02.904,com.sec.android.app.shealth,2019-07-25 22:55:26.058,,2.5,4860.752,259.331,6845,AumAWJiKT9,com.sec.android.app.shealth,0,0d0b455c-df0e-4d85-9943-998f1e25f244.achievement.json,0d0b455c-df0e-4d85-9943-998f1e25f244,1564099200000,
5201,f15f6297-a398-46c8-b2d6-a72704f5c1d4.binning_data.json,2581409,6000,47,2019-08-06 22:00:00.806,com.sec.android.app.shealth,2019-08-06 22:00:00.806,,3.4611623,4101.652,186.83102,5154,dNgkxZR9yp,com.sec.android.app.shealth,0,f15f6297-a398-46c8-b2d6-a72704f5c1d4.achievement.json,f15f6297-a398-46c8-b2d6-a72704f5c1d4,1565049600000,
2317,6203d32e-a8a5-4f62-8b05-acac3d2a7f73.binning_data.json,1279456,6000,18,2019-08-02 22:00:01.086,com.sec.android.app.shealth,2019-08-02 22:00:01.086,,2.733088,1814.6586,84.34335,2299,dNgkxZR9yp,com.sec.android.app.shealth,0,6203d32e-a8a5-4f62-8b05-acac3d2a7f73.achievement.json,6203d32e-a8a5-4f62-8b05-acac3d2a7f73,1564704000000,
3899,1fe0100c-367a-49d5-86d8-1ae633c826d9.binning_data.json,2133850,6000,36,2019-08-02 20:32:11.940,com.sec.android.app.shealth,2019-08-02 06:15:08.730,,2.3055556,2722.93,141.38,3863,AumAWJiKT9,com.sec.android.app.shealth,0,1fe0100c-367a-49d5-86d8-1ae633c826d9.achievement.json,1fe0100c-367a-49d5-86d8-1ae633c826d9,1564704000000,
8568,bc808a3c-7556-4a26-8fec-35b5fdb50a73.binning_data.json,4629505,6000,83,2019-07-29 21:56:03.656,com.sec.android.app.shealth,2019-07-29 07:25:52.379,,4.486561,5891.045,322.891,8485,AumAWJiKT9,com.sec.android.app.shealth,0,bc808a3c-7556-4a26-8fec-35b5fdb50a73.achievement.json,bc808a3c-7556-4a26-8fec-35b5fdb50a73,1564358400000,
924,4a87418f-1fdb-43fa-9ea0-8b237e43a48d.binning_data.json,464167,6000,64,2019-08-04 22:00:09.527,com.sec.android.app.shealth,2019-08-04 22:00:09.527,,3.50421,755.8159,36.417572,860,dNgkxZR9yp,com.sec.android.app.shealth,0,4a87418f-1fdb-43fa-9ea0-8b237e43a48d.achievement.json,4a87418f-1fdb-43fa-9ea0-8b237e43a48d,1564876800000,
8077,44d7b709-c214-4557-8062-24091d99cf3c.binning_data.json,4297166,6000,22,2019-07-31 21:15:28.894,com.sec.android.app.shealth,2019-07-31 02:15:17.363,,3.501411,5534.565,293.639,8055,AumAWJiKT9,com.sec.android.app.shealth,0,44d7b709-c214-4557-8062-24091d99cf3c.achievement.json,44d7b709-c214-4557-8062-24091d99cf3c,1564531200000,
7072,0adce44e-e825-4983-ba6b-8825ba21f2ad.binning_data.json,3513877,6000,168,2019-08-05 22:00:03.622,com.sec.android.app.shealth,2019-08-05 22:00:03.622,,2.7994528,5607.147,259.76016,6904,dNgkxZR9yp,com.sec.android.app.shealth,0,0adce44e-e825-4983-ba6b-8825ba21f2ad.achievement.json,0adce44e-e825-4983-ba6b-8825ba21f2ad,1564963200000,
