com.samsung.shealth.stress,6188005,7
start_time,custom,binning_data,tag_id,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
2021-08-26 06:00:00.000,,7d572aa5-1506-4239-6522-0d47f16f41a9.binning_data.json,10011,2021-08-26 07:00:07.310,2021-08-26 06:32:06.235,100.0,0.0,35.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 06:59:59.999,7d572aa5-1506-4239-6522-0d47f16f41a9,
2021-08-20 01:00:00.000,,a95fdb51-d1a7-eced-3b4f-5769ff515c24.binning_data.json,10011,2021-08-20 02:09:30.340,2021-08-20 02:09:30.340,100.0,0.0,24.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 01:59:59.999,a95fdb51-d1a7-eced-3b4f-5769ff515c24,
2021-08-30 05:00:00.000,,318412cd-b560-9947-4821-353f50641a71.binning_data.json,10011,2021-08-30 06:02:32.874,2021-08-30 06:02:32.874,100.0,0.0,40.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-30 05:59:59.999,318412cd-b560-9947-4821-353f50641a71,
2021-08-09 10:00:00.000,,c9b75f94-587a-94c0-d01e-02ef05e105a8.binning_data.json,10011,2021-08-09 11:01:08.063,2021-08-09 10:10:15.306,99.0,0.0,36.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 10:59:59.999,c9b75f94-587a-94c0-d01e-02ef05e105a8,
2021-08-26 07:00:00.000,,a4cd4cab-2858-9a4a-922c-d8c4590ccd70.binning_data.json,10011,2021-08-26 08:03:14.323,2021-08-26 08:03:14.323,100.0,0.0,5.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 07:59:59.999,a4cd4cab-2858-9a4a-922c-d8c4590ccd70,
2021-08-20 02:00:00.000,,3d52706b-1a14-e3fd-a475-d0a03b90b81b.binning_data.json,10011,2021-08-20 04:48:00.940,2021-08-20 02:54:59.955,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 02:59:59.999,3d52706b-1a14-e3fd-a475-d0a03b90b81b,
2021-08-09 11:00:00.000,,078672d7-7b88-b84e-8070-f54d38426da3.binning_data.json,10011,2021-08-09 12:06:56.386,2021-08-09 11:15:58.237,18.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 11:59:59.999,078672d7-7b88-b84e-8070-f54d38426da3,
2021-08-15 07:00:00.000,,c0c4bb98-a60c-bcb2-565f-49b84141c5c0.binning_data.json,10011,2021-08-15 08:07:22.469,2021-08-15 07:27:17.577,100.0,0.0,41.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 07:59:59.999,c0c4bb98-a60c-bcb2-565f-49b84141c5c0,
2021-08-26 08:00:00.000,,489b6029-0287-6f93-a8e9-d678992d911e.binning_data.json,10011,2021-08-26 09:00:35.895,2021-08-26 08:03:14.429,100.0,0.0,43.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 08:59:59.999,489b6029-0287-6f93-a8e9-d678992d911e,
2021-08-30 09:00:00.000,,ab162472-e77c-a873-de5a-65dc84452cc5.binning_data.json,10011,2021-08-30 10:01:38.510,2021-08-30 09:39:18.923,89.0,0.0,7.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-30 09:59:59.999,ab162472-e77c-a873-de5a-65dc84452cc5,
2021-08-20 04:00:00.000,,fd1e0a85-3da6-7b0a-7e70-b9a6e113b693.binning_data.json,10011,2021-08-20 05:07:05.411,2021-08-20 05:07:05.411,2.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 04:59:59.999,fd1e0a85-3da6-7b0a-7e70-b9a6e113b693,
2021-08-09 12:00:00.000,,007cf08f-ab9a-2b32-aeca-b0768e4c38f9.binning_data.json,10011,2021-08-09 13:16:31.780,2021-08-09 13:16:31.780,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 12:59:59.999,007cf08f-ab9a-2b32-aeca-b0768e4c38f9,
2021-08-15 08:00:00.000,,341126db-fd8b-1d30-dc2c-93a57ddf7dc4.binning_data.json,10011,2021-08-15 09:00:24.107,2021-08-15 08:15:03.632,100.0,0.0,24.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 08:59:59.999,341126db-fd8b-1d30-dc2c-93a57ddf7dc4,
2021-08-30 10:00:00.000,,4b54bc15-9db3-7b66-ea03-93220dbe0bae.binning_data.json,10011,2021-08-30 11:07:19.407,2021-08-30 10:11:22.211,100.0,0.0,36.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-30 10:59:59.999,4b54bc15-9db3-7b66-ea03-93220dbe0bae,
2021-08-20 05:00:00.000,,1f524a1f-aa91-51d8-7760-151055172f7f.binning_data.json,10011,2021-08-20 06:00:33.208,2021-08-20 05:10:36.379,3.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 05:59:59.999,1f524a1f-aa91-51d8-7760-151055172f7f,
2021-08-09 13:00:00.000,,01da7fbd-21a8-756d-e686-e6e570fbbd92.binning_data.json,10011,2021-08-09 14:37:03.402,2021-08-09 13:39:46.449,100.0,0.0,29.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 13:59:59.999,01da7fbd-21a8-756d-e686-e6e570fbbd92,
2021-08-26 09:00:00.000,,33993230-aaaa-9bd1-c0d2-ee4efb2d2ea6.binning_data.json,10011,2021-08-26 10:06:18.587,2021-08-26 09:15:07.570,100.0,0.0,25.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 09:59:59.999,33993230-aaaa-9bd1-c0d2-ee4efb2d2ea6,
2021-08-30 11:00:00.000,,7e92b018-0f0a-9dd7-368b-391d8baf0f7d.binning_data.json,10011,2021-08-30 12:01:11.504,2021-08-30 11:46:53.444,98.0,0.0,22.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-30 11:59:59.999,7e92b018-0f0a-9dd7-368b-391d8baf0f7d,
2021-08-15 09:00:00.000,,430b291c-634f-7a38-8869-9c4f189d85ad.binning_data.json,10011,2021-08-15 10:01:04.114,2021-08-15 09:02:41.019,100.0,0.0,58.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 09:59:59.999,430b291c-634f-7a38-8869-9c4f189d85ad,
2021-08-09 15:00:00.000,,faffb20d-567d-daf5-485a-06412c97ed22.binning_data.json,10011,2021-08-09 16:08:04.814,2021-08-09 15:40:21.136,100.0,0.0,50.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 15:59:59.999,faffb20d-567d-daf5-485a-06412c97ed22,
2021-08-26 10:00:00.000,,65c7cdbb-1dc7-1b3e-c63c-21d1cc2633fd.binning_data.json,10011,2021-08-26 11:10:11.477,2021-08-26 11:10:11.477,100.0,0.0,30.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 10:59:59.999,65c7cdbb-1dc7-1b3e-c63c-21d1cc2633fd,
2021-08-20 07:00:00.000,,42b9190f-ba21-5c97-caf2-42dd318e519d.binning_data.json,10011,2021-08-20 08:31:22.589,2021-08-20 07:49:16.843,100.0,0.0,36.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 07:59:59.999,42b9190f-ba21-5c97-caf2-42dd318e519d,
2021-08-31 03:00:00.000,,118930f8-ce39-63f5-b580-1d96beb45859.binning_data.json,10011,2021-08-31 04:45:41.445,2021-08-31 04:45:41.445,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 03:59:59.999,118930f8-ce39-63f5-b580-1d96beb45859,
2021-08-15 10:00:00.000,,5f644393-ae34-678d-85f8-cd00bdae735f.binning_data.json,10011,2021-08-15 11:02:43.741,2021-08-15 10:13:22.552,100.0,0.0,20.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 10:59:59.999,5f644393-ae34-678d-85f8-cd00bdae735f,
2021-08-26 11:00:00.000,,2067ebc1-0409-308f-4723-256fa6dc2276.binning_data.json,10011,2021-08-26 12:03:32.884,2021-08-26 12:03:32.884,100.0,0.0,38.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 11:59:59.999,2067ebc1-0409-308f-4723-256fa6dc2276,
2021-08-20 06:00:00.000,,01dc8b82-d33d-574a-c07d-f0778ab8fc74.binning_data.json,10011,2021-08-20 07:06:58.455,2021-08-20 07:06:58.455,2.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 06:59:59.999,01dc8b82-d33d-574a-c07d-f0778ab8fc74,
2021-08-09 16:00:00.000,,86bb8376-070d-c767-ed41-0dbd94704eec.binning_data.json,10011,2021-08-09 17:02:16.814,2021-08-09 16:08:04.861,65.0,0.0,1.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 16:59:59.999,86bb8376-070d-c767-ed41-0dbd94704eec,
2021-08-31 04:00:00.000,,59e9860a-7599-f5f5-20b0-6e7654adb18f.binning_data.json,10011,2021-08-31 05:17:06.944,2021-08-31 04:59:15.383,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 04:59:59.999,59e9860a-7599-f5f5-20b0-6e7654adb18f,
2021-08-09 14:00:00.000,,a9150982-27af-fc37-0830-0802aada5b37.binning_data.json,10011,2021-08-09 15:01:00.961,2021-08-09 15:01:00.961,100.0,0.0,33.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 14:59:59.999,a9150982-27af-fc37-0830-0802aada5b37,
2021-08-26 12:00:00.000,,23c403e0-1dee-08a2-7c92-d4dab94485b8.binning_data.json,10011,2021-08-26 13:09:17.500,2021-08-26 12:24:04.758,100.0,0.0,28.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 12:59:59.999,23c403e0-1dee-08a2-7c92-d4dab94485b8,
2021-08-20 08:00:00.000,,9f833ed4-f552-2336-3de8-91c6369ba15b.binning_data.json,10011,2021-08-20 09:08:16.340,2021-08-20 08:31:22.609,100.0,0.0,46.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 08:59:59.999,9f833ed4-f552-2336-3de8-91c6369ba15b,
2021-08-15 11:00:00.000,,551be427-dee3-0a71-684f-8c752ff23c15.binning_data.json,10011,2021-08-15 12:02:03.899,2021-08-15 11:06:04.311,100.0,0.0,38.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 11:59:59.999,551be427-dee3-0a71-684f-8c752ff23c15,
2021-08-31 05:00:00.000,,70a9f187-f933-3493-b244-f9d67693bdb5.binning_data.json,10011,2021-08-31 06:00:02.832,2021-08-31 06:00:02.832,100.0,0.0,26.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 05:59:59.999,70a9f187-f933-3493-b244-f9d67693bdb5,
2021-08-09 18:00:00.000,,47fd071a-6c2e-eaa0-9ce9-8b2067bf583e.binning_data.json,10011,2021-08-09 19:03:28.500,2021-08-09 18:20:25.798,100.0,0.0,38.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 18:59:59.999,47fd071a-6c2e-eaa0-9ce9-8b2067bf583e,
2021-08-20 09:00:00.000,,f156db03-b6e3-545a-add1-c4642a3e788c.binning_data.json,10011,2021-08-20 10:08:25.851,2021-08-20 10:08:25.851,100.0,0.0,25.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 09:59:59.999,f156db03-b6e3-545a-add1-c4642a3e788c,
2021-08-15 12:00:00.000,,1faf85b4-219b-2201-cb67-cbe03076cef8.binning_data.json,10011,2021-08-15 13:08:11.481,2021-08-15 12:35:55.034,100.0,0.0,36.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 12:59:59.999,1faf85b4-219b-2201-cb67-cbe03076cef8,
2021-08-26 14:00:00.000,,70b1b039-58ed-e133-9a32-abcb8630a1d5.binning_data.json,10011,2021-08-26 15:01:45.451,2021-08-26 14:35:11.708,100.0,0.0,46.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 14:59:59.999,70b1b039-58ed-e133-9a32-abcb8630a1d5,
2021-08-31 06:00:00.000,,922ac015-d06d-115e-1e01-c170b2f33525.binning_data.json,10011,2021-08-31 07:00:08.287,2021-08-31 07:00:08.287,4.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 06:59:59.999,922ac015-d06d-115e-1e01-c170b2f33525,
2021-08-09 17:00:00.000,,69a4184c-c97d-33ed-547e-068ab73f9d16.binning_data.json,10011,2021-08-09 18:02:01.255,2021-08-09 18:02:01.255,99.0,0.0,4.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 17:59:59.999,69a4184c-c97d-33ed-547e-068ab73f9d16,
2021-08-15 13:00:00.000,,016f4d5e-3c44-6399-00eb-c6425c2204cd.binning_data.json,10011,2021-08-15 14:03:39.920,2021-08-15 14:03:39.920,99.0,0.0,10.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 13:59:59.999,016f4d5e-3c44-6399-00eb-c6425c2204cd,
2021-08-20 10:00:00.000,,ebec6188-32b9-74c2-7e8b-4732f703d88f.binning_data.json,10011,2021-08-20 11:01:07.962,2021-08-20 11:01:07.962,2.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 10:59:59.999,ebec6188-32b9-74c2-7e8b-4732f703d88f,
2021-08-26 13:00:00.000,,f1dc848b-7e50-f609-65f9-27b1406991d3.binning_data.json,10011,2021-08-26 14:08:35.405,2021-08-26 14:08:35.405,6.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 13:59:59.999,f1dc848b-7e50-f609-65f9-27b1406991d3,
2021-08-31 07:00:00.000,,bacedfe9-d083-832c-e07b-6171b9c2a29c.binning_data.json,10011,2021-08-31 08:03:05.790,2021-08-31 07:41:18.786,100.0,0.0,22.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 07:59:59.999,bacedfe9-d083-832c-e07b-6171b9c2a29c,
2021-08-09 19:00:00.000,,97bdd63e-c6ae-541a-0641-1e1fd192b40d.binning_data.json,10011,2021-08-09 20:09:57.519,2021-08-09 20:09:57.519,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 19:59:59.999,97bdd63e-c6ae-541a-0641-1e1fd192b40d,
2021-08-15 15:00:00.000,,78d7ffdd-1aa8-792f-5f4b-cb54900debca.binning_data.json,10011,2021-08-15 16:02:43.210,2021-08-15 15:09:02.031,100.0,0.0,27.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 15:59:59.999,78d7ffdd-1aa8-792f-5f4b-cb54900debca,
2021-08-20 11:00:00.000,,f963317a-40de-f92a-8f3b-36bb4071eced.binning_data.json,10011,2021-08-20 12:06:24.429,2021-08-20 11:58:29.015,67.0,0.0,1.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 11:59:59.999,f963317a-40de-f92a-8f3b-36bb4071eced,
2021-08-26 15:00:00.000,,baaa433a-2b0f-15a8-fdbf-4f5fa7d66280.binning_data.json,10011,2021-08-26 16:05:09.458,2021-08-26 15:20:31.880,100.0,0.0,20.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 15:59:59.999,baaa433a-2b0f-15a8-fdbf-4f5fa7d66280,
2021-08-09 20:00:00.000,,2b225245-24ff-9a98-7d70-0b6992cf78bc.binning_data.json,10011,2021-08-09 21:05:27.510,2021-08-09 20:12:57.947,100.0,5.0,65.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 20:59:59.999,2b225245-24ff-9a98-7d70-0b6992cf78bc,
2021-08-20 12:00:00.000,,3a26dc3e-bc25-86e4-a0f6-fa470e2a6282.binning_data.json,10011,2021-08-20 13:02:06.868,2021-08-20 12:36:24.382,100.0,0.0,37.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 12:59:59.999,3a26dc3e-bc25-86e4-a0f6-fa470e2a6282,
2021-08-15 14:00:00.000,,aa52b3cd-bb62-642f-3cdf-798db37b4f1a.binning_data.json,10011,2021-08-15 15:00:56.694,2021-08-15 15:00:56.694,65.0,0.0,5.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 14:59:59.999,aa52b3cd-bb62-642f-3cdf-798db37b4f1a,
2021-08-26 16:00:00.000,,50105d10-02db-f66e-e37d-dc7961cbfd19.binning_data.json,10011,2021-08-26 17:06:12.299,2021-08-26 16:15:15.851,100.0,0.0,19.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 16:59:59.999,50105d10-02db-f66e-e37d-dc7961cbfd19,
2021-08-31 09:00:00.000,,b8b5dba8-c9f2-7063-fbdd-b025668d88af.binning_data.json,10011,2021-08-31 10:05:19.894,2021-08-31 10:05:19.894,99.0,0.0,9.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 09:59:59.999,b8b5dba8-c9f2-7063-fbdd-b025668d88af,
2021-08-10 00:00:00.000,,8d4befae-e37c-6eb1-f2b8-71f6cda8ef56.binning_data.json,10011,2021-08-10 02:08:00.151,2021-08-10 02:08:00.151,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-10 00:59:59.999,8d4befae-e37c-6eb1-f2b8-71f6cda8ef56,
2021-08-20 13:00:00.000,,12583e4c-1d9c-ef17-c4d8-33b1dbb11201.binning_data.json,10011,2021-08-20 14:09:56.629,2021-08-20 13:33:40.923,33.0,0.0,5.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 13:59:59.999,12583e4c-1d9c-ef17-c4d8-33b1dbb11201,
2021-08-15 17:00:00.000,,64af887b-550f-8eb0-4cf3-54d4ddac7447.binning_data.json,10011,2021-08-15 18:02:02.457,2021-08-15 18:02:02.457,99.0,11.0,41.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 17:59:59.999,64af887b-550f-8eb0-4cf3-54d4ddac7447,
2021-08-26 17:00:00.000,,a583937a-4a85-e899-7068-9a17a7d2e7b3.binning_data.json,10011,2021-08-26 18:06:39.607,2021-08-26 17:09:00.760,100.0,0.0,18.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 17:59:59.999,a583937a-4a85-e899-7068-9a17a7d2e7b3,
2021-08-31 10:00:00.000,,e0732c12-0dc9-8078-9e59-d9ffab42e094.binning_data.json,10011,2021-08-31 11:03:22.731,2021-08-31 10:21:08.565,99.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 10:59:59.999,e0732c12-0dc9-8078-9e59-d9ffab42e094,
2021-08-15 16:00:00.000,,201f8369-f097-9fd6-9e52-0e4a8e8bba04.binning_data.json,10011,2021-08-15 17:00:51.358,2021-08-15 17:00:51.358,100.0,0.0,32.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 16:59:59.999,201f8369-f097-9fd6-9e52-0e4a8e8bba04,
2021-08-10 02:00:00.000,,892bc882-1229-ae80-f67c-105aa437c179.binning_data.json,10011,2021-08-10 04:15:37.408,2021-08-10 02:46:26.643,100.0,0.0,21.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-10 02:59:59.999,892bc882-1229-ae80-f67c-105aa437c179,
2021-08-20 15:00:00.000,,55a5fe73-2a69-a9f7-2f5d-1099125067d9.binning_data.json,10011,2021-08-20 16:07:58.726,2021-08-20 15:27:47.806,100.0,0.0,34.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 15:59:59.999,55a5fe73-2a69-a9f7-2f5d-1099125067d9,
2021-08-26 18:00:00.000,,fa9163c6-ce49-b117-71e8-715cf251ce14.binning_data.json,10011,2021-08-26 19:01:21.567,2021-08-26 19:01:21.567,7.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 18:59:59.999,fa9163c6-ce49-b117-71e8-715cf251ce14,
2021-08-15 18:00:00.000,,82a516a4-f48b-9c01-78be-5f0508630183.binning_data.json,10011,2021-08-15 19:00:12.597,2021-08-15 19:00:12.597,100.0,0.0,60.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 18:59:59.999,82a516a4-f48b-9c01-78be-5f0508630183,
2021-08-31 08:00:00.000,,42149a69-1f3c-57af-08b0-cc71b7f3655d.binning_data.json,10011,2021-08-31 09:03:03.689,2021-08-31 09:03:03.689,86.0,0.0,3.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 08:59:59.999,42149a69-1f3c-57af-08b0-cc71b7f3655d,
2021-08-26 19:00:00.000,,9f6275fb-84bf-5cbf-0586-ceb0d27b4ad2.binning_data.json,10011,2021-08-26 20:07:29.433,2021-08-26 20:07:29.433,64.0,0.0,1.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 19:59:59.999,9f6275fb-84bf-5cbf-0586-ceb0d27b4ad2,
2021-08-15 20:00:00.000,,11e6f036-71b7-e692-3d88-3df9aea5f352.binning_data.json,10011,2021-08-15 21:04:09.459,2021-08-15 20:15:06.464,100.0,0.0,37.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 20:59:59.999,11e6f036-71b7-e692-3d88-3df9aea5f352,
2021-08-20 16:00:00.000,,b0bb0a05-19aa-ae1a-de86-22db7129e04b.binning_data.json,10011,2021-08-20 17:01:33.514,2021-08-20 16:41:18.109,100.0,0.0,25.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 16:59:59.999,b0bb0a05-19aa-ae1a-de86-22db7129e04b,
2021-08-09 22:00:00.000,,48350bd8-b429-861b-fd67-8c928cb8400b.binning_data.json,10011,2021-08-09 23:53:48.633,2021-08-09 23:53:48.633,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 22:59:59.999,48350bd8-b429-861b-fd67-8c928cb8400b,
2021-08-31 11:00:00.000,,305890fa-39d5-5a93-c274-9125a421aa2e.binning_data.json,10011,2021-08-31 12:05:37.328,2021-08-31 11:23:24.277,98.0,0.0,17.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 11:59:59.999,305890fa-39d5-5a93-c274-9125a421aa2e,
2021-08-26 20:00:00.000,,f5c082a8-4ca3-203a-de63-3a2a9f268d02.binning_data.json,10011,2021-08-26 21:00:59.955,2021-08-26 20:19:10.530,88.0,0.0,6.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-26 20:59:59.999,f5c082a8-4ca3-203a-de63-3a2a9f268d02,
2021-08-15 19:00:00.000,,547edfe4-a42a-0caf-2f3b-cc561a6b700f.binning_data.json,10011,2021-08-15 20:02:42.225,2021-08-15 20:02:42.225,100.0,1.0,50.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 19:59:59.999,547edfe4-a42a-0caf-2f3b-cc561a6b700f,
2021-08-09 23:00:00.000,,676c18fa-9a7d-ba9d-150f-cbbfd8ea35d7.binning_data.json,10011,2021-08-10 00:03:50.635,2021-08-10 00:03:50.635,66.0,0.0,3.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 23:59:59.999,676c18fa-9a7d-ba9d-150f-cbbfd8ea35d7,
2021-08-20 17:00:00.000,,282b8747-6e62-4bcd-2b37-90ff190c8d29.binning_data.json,10011,2021-08-20 18:04:54.101,2021-08-20 17:48:06.031,95.0,2.0,48.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 17:59:59.999,282b8747-6e62-4bcd-2b37-90ff190c8d29,
2021-08-31 12:00:00.000,,4374d58b-8171-a68c-5ee9-d943919b014a.binning_data.json,10011,2021-08-31 13:00:09.941,2021-08-31 12:21:43.477,100.0,0.0,27.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 12:59:59.999,4374d58b-8171-a68c-5ee9-d943919b014a,
2021-08-27 00:00:00.000,,073a3f14-906c-38bb-d324-a968afdf711b.binning_data.json,10011,2021-08-27 02:41:00.793,2021-08-27 02:41:00.793,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-27 00:59:59.999,073a3f14-906c-38bb-d324-a968afdf711b,
2021-08-09 21:00:00.000,,10e5ae37-c6a4-09f5-87ec-092ad207869b.binning_data.json,10011,2021-08-09 22:08:30.417,2021-08-09 22:08:30.417,100.0,0.0,54.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-09 21:59:59.999,10e5ae37-c6a4-09f5-87ec-092ad207869b,
2021-08-30 18:00:00.000,,3c51e855-7ab1-c5df-7fab-b75c4b5c3f79.binning_data.json,10011,2021-08-30 19:01:24.872,2021-08-30 19:01:24.872,3.0,0.0,1.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-30 18:59:59.999,3c51e855-7ab1-c5df-7fab-b75c4b5c3f79,
2021-08-20 18:00:00.000,,968aeb2e-ad06-07b6-668c-b1d728d1e6d2.binning_data.json,10011,2021-08-20 19:06:34.150,2021-08-20 18:16:51.819,100.0,0.0,23.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-20 18:59:59.999,968aeb2e-ad06-07b6-668c-b1d728d1e6d2,
2021-08-15 21:00:00.000,,0d108149-dfde-8fc0-1a19-7d963b3ba674.binning_data.json,10011,2021-08-15 22:07:59.718,2021-08-15 21:08:28.521,100.0,0.0,41.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-15 21:59:59.999,0d108149-dfde-8fc0-1a19-7d963b3ba674,
2021-08-27 02:00:00.000,,b4f24f88-1b86-0d56-6150-55d51c5d23ef.binning_data.json,10011,2021-08-27 03:00:49.891,2021-08-27 02:43:42.725,77.0,0.0,9.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-27 02:59:59.999,b4f24f88-1b86-0d56-6150-55d51c5d23ef,
2021-08-10 06:00:00.000,,63691677-01de-a55e-f75c-160e88c66999.binning_data.json,10011,2021-08-10 07:03:36.491,2021-08-10 06:59:19.685,100.0,0.0,40.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-10 06:59:59.999,63691677-01de-a55e-f75c-160e88c66999,
2021-08-31 13:00:00.000,,fd6c3803-7480-4dee-2865-96003d1f465f.binning_data.json,10011,2021-08-31 14:40:48.278,2021-08-31 13:16:49.365,62.0,11.0,18.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-08-31 13:59:59.999,fd6c3803-7480-4dee-2865-96003d1f465f,
